μ子数据
开始时间,19:03:09
20241215 19:06:07,1.16
20241215 19:06:07,0.13
20241215 19:06:07,7.33
20241215 19:06:07,1.74
20241215 19:06:08,1.6
20241215 19:06:08,2.41
20241215 19:06:08,0.97
20241215 19:06:08,1.69
20241215 19:06:08,0.85
20241215 19:06:08,0.57
20241215 19:06:08,0.67
20241215 19:06:08,0.62
20241215 19:06:08,2.96
20241215 19:06:08,0.81
20241215 19:06:08,4.21
20241215 19:06:08,2.17
20241215 19:06:08,0.7
20241215 19:06:08,1.31
20241215 19:06:08,2.21
20241215 19:06:09,1.86
20241215 19:06:09,1.93
20241215 19:06:09,10.01
20241215 19:06:09,0.19
20241215 19:06:09,1.03
20241215 19:06:09,2.73
20241215 19:06:09,0.45
20241215 19:06:09,0.16
20241215 19:06:09,3.44
20241215 19:06:09,3.06
20241215 19:06:09,0.34
20241215 19:06:09,0.92
20241215 19:06:09,0.18
20241215 19:06:09,2.89
20241215 19:06:09,0.56
20241215 19:06:09,1.07
20241215 19:06:09,0.51
20241215 19:06:09,0.42
20241215 19:06:09,0.88
20241215 19:06:09,1.04
20241215 19:06:09,4.29
20241215 19:06:09,0.82
20241215 19:06:10,0.31
20241215 19:06:10,3.39
20241215 19:06:10,0.26
20241215 19:06:10,0.18
20241215 19:06:10,9.46
20241215 19:06:10,1.25
20241215 19:06:10,0.52
20241215 19:06:10,2.57
20241215 19:06:10,1.36
20241215 19:06:10,1.04
20241215 19:06:10,0.41
20241215 19:06:10,6.55
20241215 19:06:10,0.62
20241215 19:06:10,4.72
20241215 19:06:10,4.32
20241215 19:06:10,3.82
20241215 19:06:10,1.83
20241215 19:06:11,2.14
20241215 19:06:11,2.3
20241215 19:06:11,0.2
20241215 19:06:11,0.92
20241215 19:06:11,0.63
20241215 19:06:11,1.22
20241215 19:06:11,2.49
20241215 19:06:11,0.73
20241215 19:06:11,1.85
20241215 19:06:11,0.77
20241215 19:06:11,1.04
20241215 19:06:11,0.83
20241215 19:06:11,2.12
20241215 19:06:11,0.9
20241215 19:06:11,0.55
20241215 19:06:11,2.94
20241215 19:06:11,0.45
20241215 19:06:11,3.44
20241215 19:06:11,0.53
20241215 19:06:11,3.95
20241215 19:06:11,0.95
20241215 19:06:12,4.28
20241215 19:06:12,0.62
20241215 19:06:12,3.49
20241215 19:06:12,0.54
20241215 19:06:12,2.85
20241215 19:06:12,5.66
20241215 19:06:12,1.21
20241215 19:06:12,0.4
20241215 19:06:12,0.44
20241215 19:06:13,0.23
20241215 19:06:13,1.04
20241215 19:06:13,2.87
20241215 19:06:13,0.66
20241215 19:06:13,1.24
20241215 19:06:13,2.83
20241215 19:06:13,1.54
20241215 19:06:13,1.69
20241215 19:06:13,0.91
20241215 19:06:13,3.08
20241215 19:06:13,4.33
20241215 19:06:13,0.32
20241215 19:06:13,0.61
20241215 19:06:13,0.62
20241215 19:06:13,2.7
20241215 19:06:13,1.14
20241215 19:06:13,0.2
20241215 19:06:13,2.79
20241215 19:06:13,1.34
20241215 19:06:13,1.06
20241215 19:06:13,0.18
20241215 19:06:13,0.81
20241215 19:06:14,3.17
20241215 19:06:14,1.15
20241215 19:06:14,0.62
20241215 19:06:14,0.61
20241215 19:06:14,0.61
20241215 19:06:14,3.7
20241215 19:06:14,0.69
20241215 19:06:14,3.51
20241215 19:06:15,2.06
20241215 19:06:15,8.96
20241215 19:06:15,2.97
20241215 19:06:15,0.48
20241215 19:06:15,0.75
20241215 19:06:15,0.91
20241215 19:06:15,3.58
20241215 19:06:15,0.88
20241215 19:06:15,0.63
20241215 19:06:15,0.98
20241215 19:06:15,7.06
20241215 19:06:15,3.83
20241215 19:06:15,0.66
20241215 19:06:15,1.39
20241215 19:06:15,4.02
20241215 19:06:15,3.25
20241215 19:06:15,3.48
20241215 19:06:15,0.18
20241215 19:06:15,3.44
20241215 19:06:15,0.52
20241215 19:06:15,0.78
20241215 19:06:16,1.45
20241215 19:06:16,1.11
20241215 19:06:16,1.83
20241215 19:06:16,2.1
20241215 19:06:16,2.3
20241215 19:06:16,11.02
20241215 19:06:16,0.23
20241215 19:06:16,0.82
20241215 19:06:16,0.75
20241215 19:06:16,1.15
20241215 19:06:16,3.76
20241215 19:06:16,4.45
20241215 19:06:16,3.89
20241215 19:06:16,2.19
20241215 19:06:17,3.86
20241215 19:06:17,1.32
20241215 19:06:17,0.9
20241215 19:06:17,7.2
20241215 19:06:17,3.79
20241215 19:06:17,0.59
20241215 19:06:17,1.43
20241215 19:06:17,9.82
20241215 19:06:17,3.57
20241215 19:06:17,0.49
20241215 19:06:17,0.17
20241215 19:06:17,1.86
20241215 19:06:17,1.03
20241215 19:06:17,4.36
20241215 19:06:18,0.97
20241215 19:06:18,2.65
20241215 19:06:18,1.89
20241215 19:06:18,1.06
20241215 19:06:18,4.76
20241215 19:06:18,1.37
20241215 19:06:18,0.64
20241215 19:06:18,2.8
20241215 19:06:18,0.33
20241215 19:06:18,1.65
20241215 19:06:18,3.84
20241215 19:06:18,2.75
20241215 19:06:18,1.28
20241215 19:06:18,0.17
20241215 19:06:18,0.57
20241215 19:06:18,1.05
20241215 19:06:18,0.45
20241215 19:06:18,5.01
20241215 19:06:18,0.14
20241215 19:06:18,0.65
20241215 19:06:19,2.31
20241215 19:06:19,2.22
20241215 19:06:19,0.27
20241215 19:06:19,3.69
20241215 19:06:19,0.91
20241215 19:06:19,0.64
20241215 19:06:19,1.87
20241215 19:06:19,2.57
20241215 19:06:19,3.07
20241215 19:06:19,1.22
20241215 19:06:19,5.43
20241215 19:06:19,2.15
20241215 19:06:20,2.51
20241215 19:06:20,2.28
20241215 19:06:20,0.91
20241215 19:06:20,4.44
20241215 19:06:20,1.61
20241215 19:06:20,0.25
20241215 19:06:20,0.69
20241215 19:06:20,2.56
20241215 19:06:20,3.59
20241215 19:06:20,0.93
20241215 19:06:20,3.01
20241215 19:06:20,4.81
20241215 19:06:20,0.54
20241215 19:06:21,0.71
20241215 19:06:21,3.83
20241215 19:06:21,3.17
20241215 19:06:21,1.48
20241215 19:06:21,10.58
20241215 19:06:21,3.87
20241215 19:06:21,0.48
20241215 19:06:21,2.36
20241215 19:06:21,0.12
20241215 19:06:21,1.17
20241215 19:06:21,10.89
20241215 19:06:21,0.41
20241215 19:06:22,0.38
20241215 19:06:22,2.81
20241215 19:06:22,1.71
20241215 19:06:22,2.83
20241215 19:06:22,1.96
20241215 19:06:22,2.1
20241215 19:06:22,0.34
20241215 19:06:22,0.72
20241215 19:06:22,10.5
20241215 19:06:22,11.78
20241215 19:06:22,1.99
20241215 19:06:23,1.44
20241215 19:06:23,0.21
20241215 19:06:23,0.15
20241215 19:06:23,4.27
20241215 19:06:23,1.43
20241215 19:06:23,2.76
20241215 19:06:23,3.02
20241215 19:06:23,5.79
20241215 19:06:23,0.8
20241215 19:06:23,4.49
20241215 19:06:23,0.57
20241215 19:06:23,2.41
20241215 19:06:23,0.35
20241215 19:06:23,4.14
20241215 19:06:23,1.55
20241215 19:06:23,3.62
20241215 19:06:23,1.28
20241215 19:06:23,0.8
20241215 19:06:23,0.11
20241215 19:06:23,4.89
20241215 19:06:23,0.7
20241215 19:06:23,2.08
20241215 19:06:23,0.9
20241215 19:06:23,4.23
20241215 19:06:24,2.38
20241215 19:06:24,0.44
20241215 19:06:24,0.2
20241215 19:06:24,0.88
20241215 19:06:24,0.31
20241215 19:06:24,0.17
20241215 19:06:24,0.65
20241215 19:06:24,1.04
20241215 19:06:24,0.82
20241215 19:06:24,0.36
20241215 19:06:24,0.15
20241215 19:06:24,3.83
20241215 19:06:24,2.98
20241215 19:06:24,2.14
20241215 19:06:24,3.89
20241215 19:06:24,0.11
20241215 19:06:24,0.48
20241215 19:06:24,0.34
20241215 19:06:24,1.64
20241215 19:06:25,1.61
20241215 19:06:25,5.51
20241215 19:06:25,5.75
20241215 19:06:25,0.1
20241215 19:06:25,0.34
20241215 19:06:25,3.92
20241215 19:06:25,4.91
20241215 19:06:25,2.59
20241215 19:06:25,1.5
20241215 19:06:25,1.83
20241215 19:06:25,0.5
20241215 19:06:25,4.26
20241215 19:06:25,0.14
20241215 19:06:26,2.74
20241215 19:06:26,0.35
20241215 19:06:26,2.33
20241215 19:06:26,0.13
20241215 19:06:26,0.34
20241215 19:06:26,1.83
20241215 19:06:26,0.45
20241215 19:06:26,1.53
20241215 19:06:26,1.1
20241215 19:06:26,1.18
20241215 19:06:26,7.07
20241215 19:06:26,2.02
20241215 19:06:26,0.39
20241215 19:06:26,1.02
20241215 19:06:26,1.04
20241215 19:06:26,0.52
20241215 19:06:26,2.07
20241215 19:06:26,1.6
20241215 19:06:27,6.75
20241215 19:06:27,2.89
20241215 19:06:27,0.63
20241215 19:06:27,1.5
20241215 19:06:27,1.61
20241215 19:06:27,0.44
20241215 19:06:27,1.55
20241215 19:06:27,3.43
20241215 19:06:27,1.83
20241215 19:06:27,5.06
20241215 19:06:28,0.1
20241215 19:06:28,2.76
20241215 19:06:28,5.97
20241215 19:06:28,0.49
20241215 19:06:28,2.22
20241215 19:06:28,1.59
20241215 19:06:28,0.79
20241215 19:06:28,0.34
20241215 19:06:28,3.05
20241215 19:06:28,0.51
20241215 19:06:28,0.69
20241215 19:06:28,3.29
20241215 19:06:28,1.03
20241215 19:06:28,0.23
20241215 19:06:28,5.42
20241215 19:06:28,0.25
20241215 19:06:28,0.26
20241215 19:06:28,0.32
20241215 19:06:28,2.22
20241215 19:06:28,1.83
20241215 19:06:29,3.78
20241215 19:06:29,3.88
20241215 19:06:29,1.62
20241215 19:06:29,5.74
20241215 19:06:29,0.37
20241215 19:06:29,5.79
20241215 19:06:29,0.1
20241215 19:06:29,2.65
20241215 19:06:29,2.6
20241215 19:06:29,1.29
20241215 19:06:29,0.13
20241215 19:06:29,4.84
20241215 19:06:29,3.33
20241215 19:06:29,0.14
20241215 19:06:29,2.89
20241215 19:06:29,1.16
20241215 19:06:29,1.4
20241215 19:06:29,1.33
20241215 19:06:29,0.89
20241215 19:06:29,0.61
20241215 19:06:30,0.97
20241215 19:06:30,0.14
20241215 19:06:30,0.32
20241215 19:06:30,1.99
20241215 19:06:30,1.67
20241215 19:06:30,4.62
20241215 19:06:30,6.28
20241215 19:06:30,3.86
20241215 19:06:30,2.01
20241215 19:06:30,0.65
20241215 19:06:30,0.94
20241215 19:06:30,0.79
20241215 19:06:30,2.51
20241215 19:06:30,2.35
20241215 19:06:30,0.19
20241215 19:06:30,0.85
20241215 19:06:30,0.18
20241215 19:06:30,3.14
20241215 19:06:30,0.33
20241215 19:06:30,4.66
20241215 19:06:30,2.55
20241215 19:06:31,5.16
20241215 19:06:31,1.38
20241215 19:06:31,4.76
20241215 19:06:31,2.09
20241215 19:06:31,0.44
20241215 19:06:31,2.58
20241215 19:06:31,8.19
20241215 19:06:31,5.24
20241215 19:06:31,4.19
20241215 19:06:31,1.87
20241215 19:06:31,0.98
20241215 19:06:31,10.36
20241215 19:06:31,3.42
20241215 19:06:31,0.56
20241215 19:06:31,4.17
20241215 19:06:31,0.16
20241215 19:06:31,1.26
20241215 19:06:31,0.91
20241215 19:06:32,0.27
20241215 19:06:32,0.48
20241215 19:06:32,7.67
20241215 19:06:32,0.3
20241215 19:06:32,2.75
20241215 19:06:32,4.06
20241215 19:06:33,3.28
20241215 19:06:33,2.04
20241215 19:06:33,8.06
20241215 19:06:33,0.65
20241215 19:06:33,0.18
20241215 19:06:33,1.35
20241215 19:06:33,1.54
20241215 19:06:33,1.33
20241215 19:06:33,2.98
20241215 19:06:33,3.54
20241215 19:06:33,0.98
20241215 19:06:34,0.97
20241215 19:06:34,1.03
20241215 19:06:34,0.52
20241215 19:06:34,0.82
20241215 19:06:34,0.57
20241215 19:06:34,1.27
20241215 19:06:34,1.82
20241215 19:06:34,3.23
20241215 19:06:34,7.61
20241215 19:06:34,3.73
20241215 19:06:34,4.26
20241215 19:06:34,1.79
20241215 19:06:34,1.55
20241215 19:06:34,0.32
20241215 19:06:34,8.32
20241215 19:06:34,0.21
20241215 19:06:34,4.56
20241215 19:06:35,0.39
20241215 19:06:35,0.33
20241215 19:06:35,2.42
20241215 19:06:35,1.21
20241215 19:06:35,0.57
20241215 19:06:35,5.34
20241215 19:06:35,0.7
20241215 19:06:35,5.65
20241215 19:06:35,1.58
20241215 19:06:35,1.77
20241215 19:06:35,0.8
20241215 19:06:35,1.73
20241215 19:06:35,3.02
20241215 19:06:35,0.44
20241215 19:06:35,1.8
20241215 19:06:36,1.17
20241215 19:06:36,7.15
20241215 19:06:36,4.45
20241215 19:06:36,1.66
20241215 19:06:36,3.96
20241215 19:06:36,4.37
20241215 19:06:36,1.58
20241215 19:06:36,1.04
20241215 19:06:36,4.51
20241215 19:06:36,0.37
20241215 19:06:36,1.91
20241215 19:06:36,0.68
20241215 19:06:37,1.27
20241215 19:06:37,1.21
20241215 19:06:37,0.84
20241215 19:06:37,2.44
20241215 19:06:37,3.89
20241215 19:06:37,7.41
20241215 19:06:37,1.57
20241215 19:06:37,2.46
20241215 19:06:37,8.19
20241215 19:06:37,0.43
20241215 19:06:37,0.95
20241215 19:06:37,0.72
20241215 19:06:37,3.96
20241215 19:06:37,0.77
20241215 19:06:37,11.64
20241215 19:06:37,12.25
20241215 19:06:37,1.29
20241215 19:06:37,1.55
20241215 19:06:37,7.66
20241215 19:06:37,2.48
20241215 19:06:37,0.23
20241215 19:06:37,7.3
20241215 19:06:38,1.08
20241215 19:06:38,0.3
20241215 19:06:38,5.75
20241215 19:06:38,0.83
20241215 19:06:38,4.21
20241215 19:06:38,4.04
20241215 19:06:38,4.09
20241215 19:06:38,1.3
20241215 19:06:38,0.18
20241215 19:06:38,0.17
20241215 19:06:38,0.76
20241215 19:06:38,4.64
20241215 19:06:38,0.2
20241215 19:06:38,0.68
20241215 19:06:38,1.92
20241215 19:06:38,0.77
20241215 19:06:38,0.17
20241215 19:06:38,1.62
20241215 19:06:38,0.22
20241215 19:06:38,4.64
20241215 19:06:38,1.94
20241215 19:06:39,6.76
20241215 19:06:39,0.28
20241215 19:06:39,5.34
20241215 19:06:39,4.32
20241215 19:06:39,9.19
20241215 19:06:39,1.95
20241215 19:06:39,0.95
20241215 19:06:39,1.76
20241215 19:06:39,0.25
20241215 19:06:39,5.15
20241215 19:06:39,4.55
20241215 19:06:39,5.35
20241215 19:06:39,1.38
20241215 19:06:39,2.82
20241215 19:06:39,1.17
20241215 19:06:39,0.39
20241215 19:06:39,4.93
20241215 19:06:40,3.02
20241215 19:06:40,2.9
20241215 19:06:40,2.36
20241215 19:06:40,5.4
20241215 19:06:40,0.31
20241215 19:06:40,0.86
20241215 19:06:40,4.67
20241215 19:06:40,0.95
20241215 19:06:40,0.76
20241215 19:06:40,0.39
20241215 19:06:40,6.46
20241215 19:06:40,0.99
20241215 19:06:40,4.4
20241215 19:06:40,4.31
20241215 19:06:40,3.27
20241215 19:06:40,2.32
20241215 19:06:40,3
20241215 19:06:41,0.54
20241215 19:06:41,0.17
20241215 19:06:41,8.44
20241215 19:06:41,3.59
20241215 19:06:41,1.59
20241215 19:06:41,4.43
20241215 19:06:41,0.47
20241215 19:06:41,2.16
20241215 19:06:41,0.73
20241215 19:06:41,1.27
20241215 19:06:41,9.04
20241215 19:06:41,3.79
20241215 19:06:41,1.51
20241215 19:06:41,0.19
20241215 19:06:42,8.2
20241215 19:06:42,1.29
20241215 19:06:42,0.52
20241215 19:06:42,2.55
20241215 19:06:42,3.28
20241215 19:06:42,2.17
20241215 19:06:42,3.03
20241215 19:06:42,3.29
20241215 19:06:42,5.44
20241215 19:06:42,2.65
20241215 19:06:42,0.51
20241215 19:06:42,0.53
20241215 19:06:42,1.6
20241215 19:06:42,2.7
20241215 19:06:42,3.48
20241215 19:06:42,0.26
20241215 19:06:42,4.65
20241215 19:06:42,0.22
20241215 19:06:42,0.7
20241215 19:06:42,6.67
20241215 19:06:42,0.55
20241215 19:06:42,0.73
20241215 19:06:42,0.53
20241215 19:06:42,1.84
20241215 19:06:43,2.05
20241215 19:06:43,0.41
20241215 19:06:43,0.1
20241215 19:06:43,1.99
20241215 19:06:43,5.87
20241215 19:06:43,1.56
20241215 19:06:43,3.55
20241215 19:06:43,0.79
20241215 19:06:43,0.14
20241215 19:06:43,1.3
20241215 19:06:43,2.91
20241215 19:06:43,0.12
20241215 19:06:43,0.35
20241215 19:06:43,5.29
20241215 19:06:43,0.85
20241215 19:06:43,4.75
20241215 19:06:44,1.41
20241215 19:06:44,0.43
20241215 19:06:44,2.84
20241215 19:06:44,1.1
20241215 19:06:44,0.78
20241215 19:06:44,3.73
20241215 19:06:44,0.45
20241215 19:06:44,0.91
20241215 19:06:44,0.23
20241215 19:06:44,12.38
20241215 19:06:44,0.63
20241215 19:06:44,1.01
20241215 19:06:44,2.28
20241215 19:06:44,1.81
20241215 19:06:44,0.38
20241215 19:06:44,0.66
20241215 19:06:44,2.78
20241215 19:06:44,2.64
20241215 19:06:44,0.13
20241215 19:06:44,0.39
20241215 19:06:44,2.95
20241215 19:06:44,0.23
20241215 19:06:45,0.9
20241215 19:06:45,3.11
20241215 19:06:45,3.67
20241215 19:06:45,1.19
20241215 19:06:45,0.29
20241215 19:06:45,0.68
20241215 19:06:45,2.85
20241215 19:06:45,2.4
20241215 19:06:45,3.27
20241215 19:06:45,0.29
20241215 19:06:45,1.85
20241215 19:06:45,1.4
20241215 19:06:45,1.64
20241215 19:06:45,2.21
20241215 19:06:45,3.44
20241215 19:06:45,3.54
20241215 19:06:45,1.34
20241215 19:06:45,0.2
20241215 19:06:45,0.56
20241215 19:06:45,2.9
20241215 19:06:45,2.93
20241215 19:06:45,1.41
20241215 19:06:46,1.08
20241215 19:06:46,2.95
20241215 19:06:46,0.83
20241215 19:06:46,0.26
20241215 19:06:46,0.72
20241215 19:06:46,1.75
20241215 19:06:46,1.21
20241215 19:06:46,8.26
20241215 19:06:46,8.59
20241215 19:06:46,3.87
20241215 19:06:46,7.79
20241215 19:06:46,1.95
20241215 19:06:46,1.61
20241215 19:06:46,3.97
20241215 19:06:46,5.15
20241215 19:06:46,2.32
20241215 19:06:46,0.82
20241215 19:06:46,4.84
20241215 19:06:46,0.55
20241215 19:06:47,0.29
20241215 19:06:47,3.54
20241215 19:06:47,0.85
20241215 19:06:47,0.14
20241215 19:06:47,1.67
20241215 19:06:47,5.28
20241215 19:06:47,4.85
20241215 19:06:47,0.1
20241215 19:06:47,1.11
20241215 19:06:47,0.35
20241215 19:06:47,0.96
20241215 19:06:47,3.34
20241215 19:06:47,0.39
20241215 19:06:47,1.65
20241215 19:06:47,3.77
20241215 19:06:47,0.44
20241215 19:06:47,0.74
20241215 19:06:47,5.31
20241215 19:06:48,1.15
20241215 19:06:48,1.75
20241215 19:06:48,1.63
20241215 19:06:48,0.3
20241215 19:06:48,0.99
20241215 19:06:48,1.72
20241215 19:06:48,0.78
20241215 19:06:48,3.34
20241215 19:06:48,4.38
20241215 19:06:48,1.09
20241215 19:06:48,3.58
20241215 19:06:48,4.91
20241215 19:06:48,0.3
20241215 19:06:48,0.47
20241215 19:06:48,3.7
20241215 19:06:48,1.29
20241215 19:06:48,1.95
20241215 19:06:48,1.07
20241215 19:06:49,0.86
20241215 19:06:49,4.61
20241215 19:06:49,0.51
20241215 19:06:49,1.55
20241215 19:06:49,6.57
20241215 19:06:49,0.94
20241215 19:06:49,2.43
20241215 19:06:49,0.24
20241215 19:06:49,1.4
20241215 19:06:49,0.8
20241215 19:06:49,0.67
20241215 19:06:49,1
20241215 19:06:49,7.33
20241215 19:06:49,0.36
20241215 19:06:49,6.74
20241215 19:06:49,1.2
20241215 19:06:50,1.79
20241215 19:06:50,1.96
20241215 19:06:50,0.11
20241215 19:06:50,1.78
20241215 19:06:50,0.6
20241215 19:06:50,0.53
20241215 19:06:50,4.79
20241215 19:06:50,1.43
20241215 19:06:50,7.27
20241215 19:06:50,1.19
20241215 19:06:50,0.17
20241215 19:06:50,1.75
20241215 19:06:50,1.72
20241215 19:06:50,1.07
20241215 19:06:50,1.72
20241215 19:06:51,2.56
20241215 19:06:51,3.15
20241215 19:06:51,2.51
20241215 19:06:51,3.06
20241215 19:06:51,2.8
20241215 19:06:51,3.35
20241215 19:06:51,1.24
20241215 19:06:51,0.19
20241215 19:06:51,0.66
20241215 19:06:51,1.27
20241215 19:06:51,2.98
20241215 19:06:51,3.24
20241215 19:06:51,1.33
20241215 19:06:51,0.66
20241215 19:06:51,0.76
20241215 19:06:51,3.66
20241215 19:06:51,0.96
20241215 19:06:51,0.71
20241215 19:06:51,1.42
20241215 19:06:51,0.27
20241215 19:06:51,3.75
20241215 19:06:51,0.42
20241215 19:06:52,7.27
20241215 19:06:52,1.3
20241215 19:06:52,3.58
20241215 19:06:52,2.19
20241215 19:06:52,6.44
20241215 19:06:52,4.04
20241215 19:06:52,0.19
20241215 19:06:52,2.54
20241215 19:06:52,2.12
20241215 19:06:52,0.33
20241215 19:06:52,0.18
20241215 19:06:52,1.33
20241215 19:06:52,5.78
20241215 19:06:53,1.82
20241215 19:06:53,0.54
20241215 19:06:53,3.55
20241215 19:06:53,3.39
20241215 19:06:53,0.12
20241215 19:06:53,3.38
20241215 19:06:53,2.44
20241215 19:06:53,1.85
20241215 19:06:53,0.89
20241215 19:06:53,2.36
20241215 19:06:53,0.35
20241215 19:06:53,4.08
20241215 19:06:53,0.7
20241215 19:06:53,0.4
20241215 19:06:53,2.73
20241215 19:06:53,3.64
20241215 19:06:54,0.98
20241215 19:06:54,2.1
20241215 19:06:54,0.28
20241215 19:06:54,0.5
20241215 19:06:54,0.75
20241215 19:06:54,1.99
20241215 19:06:54,8.25
20241215 19:06:54,1.74
20241215 19:06:54,2.85
20241215 19:06:54,3.9
20241215 19:06:54,5.83
20241215 19:06:54,1.05
20241215 19:06:54,1.98
20241215 19:06:54,2.58
20241215 19:06:54,0.96
20241215 19:06:54,1.19
20241215 19:06:54,0.38
20241215 19:06:54,4.59
20241215 19:06:54,0.39
20241215 19:06:55,0.63
20241215 19:06:55,0.15
20241215 19:06:55,1.32
20241215 19:06:55,4.68
20241215 19:06:55,1.45
20241215 19:06:55,0.65
20241215 19:06:55,0.68
20241215 19:06:55,0.38
20241215 19:06:55,3.87
20241215 19:06:55,0.79
20241215 19:06:55,0.8
20241215 19:06:55,0.64
20241215 19:06:55,5.88
20241215 19:06:55,0.37
20241215 19:06:55,3.02
20241215 19:06:55,8.01
20241215 19:06:56,4.3
20241215 19:06:56,12.25
20241215 19:06:56,0.63
20241215 19:06:56,0.39
20241215 19:06:56,5.87
20241215 19:06:56,2.43
20241215 19:06:56,3.55
20241215 19:06:56,1.78
20241215 19:06:56,0.57
20241215 19:06:56,10.44
20241215 19:06:56,1.52
20241215 19:06:56,1.18
20241215 19:06:56,2.91
20241215 19:06:57,0.16
20241215 19:06:57,1.08
20241215 19:06:57,3.17
20241215 19:06:57,1.03
20241215 19:06:57,2.39
20241215 19:06:57,5.32
20241215 19:06:57,2.15
20241215 19:06:57,3.24
20241215 19:06:57,3.11
20241215 19:06:57,6.3
20241215 19:06:57,4.21
20241215 19:06:57,3.41
20241215 19:06:57,2.04
20241215 19:06:57,2.92
20241215 19:06:57,1.33
20241215 19:06:57,1.34
20241215 19:06:57,7.28
20241215 19:06:57,1.22
20241215 19:06:57,4.59
20241215 19:06:57,4.57
20241215 19:06:58,2.12
20241215 19:06:58,4.09
20241215 19:06:58,0.23
20241215 19:06:58,1.22
20241215 19:06:58,1.77
20241215 19:06:58,1.88
20241215 19:06:58,0.96
20241215 19:06:58,3.29
20241215 19:06:58,5.51
20241215 19:06:58,3.09
20241215 19:06:58,3.73
20241215 19:06:58,6.86
20241215 19:06:58,2.73
20241215 19:06:59,1.4
20241215 19:06:59,1.38
20241215 19:06:59,0.7
20241215 19:06:59,2.09
20241215 19:06:59,1.6
20241215 19:06:59,2.77
20241215 19:06:59,2.87
20241215 19:06:59,0.63
20241215 19:06:59,1.01
20241215 19:06:59,0.4
20241215 19:06:59,0.4
20241215 19:06:59,0.97
20241215 19:06:59,5.76
20241215 19:06:59,1.58
20241215 19:06:59,0.86
20241215 19:06:59,1.29
20241215 19:06:59,2.69
20241215 19:06:59,2.89
20241215 19:06:59,2.86
20241215 19:07:00,1.02
20241215 19:07:00,3.24
20241215 19:07:00,0.21
20241215 19:07:00,2.74
20241215 19:07:00,0.52
20241215 19:07:00,0.24
20241215 19:07:00,0.78
20241215 19:07:00,1.83
20241215 19:07:00,0.36
20241215 19:07:00,5.36
20241215 19:07:00,0.13
20241215 19:07:00,1.73
20241215 19:07:00,2.92
20241215 19:07:00,0.62
20241215 19:07:00,1.46
20241215 19:07:00,0.96
20241215 19:07:01,1.03
20241215 19:07:01,0.83
20241215 19:07:01,0.84
20241215 19:07:01,2.21
20241215 19:07:01,1.1
20241215 19:07:01,2.22
20241215 19:07:01,0.39
20241215 19:07:01,4.36
20241215 19:07:01,0.73
20241215 19:07:01,1.47
20241215 19:07:01,1.09
20241215 19:07:01,1.75
20241215 19:07:01,2.5
20241215 19:07:01,6.69
20241215 19:07:01,0.83
20241215 19:07:01,2.02
20241215 19:07:01,1.13
20241215 19:07:01,1.06
20241215 19:07:01,1.66
20241215 19:07:01,0.66
20241215 19:07:01,1.37
20241215 19:07:01,2.49
20241215 19:07:01,3.17
20241215 19:07:02,2.85
20241215 19:07:02,0.39
20241215 19:07:02,0.63
20241215 19:07:02,4.35
20241215 19:07:02,0.27
20241215 19:07:02,7.1
20241215 19:07:02,1.89
20241215 19:07:02,0.91
20241215 19:07:02,3.81
20241215 19:07:02,0.15
20241215 19:07:02,0.29
20241215 19:07:02,7.07
20241215 19:07:03,1.62
20241215 19:07:03,2.59
20241215 19:07:03,0.28
20241215 19:07:03,2.13
20241215 19:07:03,1.81
20241215 19:07:03,2.15
20241215 19:07:03,1.55
20241215 19:07:03,3.03
20241215 19:07:03,3.78
20241215 19:07:03,1.38
20241215 19:07:03,1.02
20241215 19:07:03,3.17
20241215 19:07:03,1.56
20241215 19:07:03,1.52
20241215 19:07:03,0.4
20241215 19:07:03,1.1
20241215 19:07:03,1.21
20241215 19:07:04,3
20241215 19:07:04,1.64
20241215 19:07:04,2.56
20241215 19:07:04,1.36
20241215 19:07:04,4.73
20241215 19:07:04,5.07
20241215 19:07:04,0.48
20241215 19:07:04,1.1
20241215 19:07:04,8.63
20241215 19:07:04,0.12
20241215 19:07:04,6.15
20241215 19:07:04,1.7
20241215 19:07:04,7
20241215 19:07:04,1.67
20241215 19:07:04,1.81
20241215 19:07:04,0.5
20241215 19:07:05,5.28
20241215 19:07:05,2.02
20241215 19:07:05,1.16
20241215 19:07:05,2.37
20241215 19:07:05,3.56
20241215 19:07:05,0.8
20241215 19:07:05,3.38
20241215 19:07:05,0.18
20241215 19:07:05,0.14
20241215 19:07:05,3.94
