μ子数据
开始时间,19:01:39
20231105 19:05:01,3.05
20231105 19:05:01,6.53
20231105 19:05:01,0.96
20231105 19:05:01,1.21
20231105 19:05:01,0.7
20231105 19:05:01,4.36
20231105 19:05:01,5.02
20231105 19:05:01,0.76
20231105 19:05:01,1.15
20231105 19:05:02,0.88
20231105 19:05:02,1.07
20231105 19:05:02,5.06
20231105 19:05:02,0.29
20231105 19:05:02,1.48
20231105 19:05:02,0.22
20231105 19:05:02,2.07
20231105 19:05:02,3.26
20231105 19:05:02,3.93
20231105 19:05:02,2.31
20231105 19:05:02,5.88
20231105 19:05:02,1.44
20231105 19:05:02,1.69
20231105 19:05:02,6.83
20231105 19:05:03,3.22
20231105 19:05:03,1.73
20231105 19:05:03,0.42
20231105 19:05:03,0.56
20231105 19:05:03,5.63
20231105 19:05:03,1.41
20231105 19:05:03,1.39
20231105 19:05:03,4.5
20231105 19:05:03,8.31
20231105 19:05:03,1.15
20231105 19:05:03,0.6
20231105 19:05:03,2.71
20231105 19:05:03,3.51
20231105 19:05:03,0.98
20231105 19:05:03,0.84
20231105 19:05:04,4.94
20231105 19:05:04,0.29
20231105 19:05:04,1.33
20231105 19:05:04,3.51
20231105 19:05:04,1.63
20231105 19:05:04,2.45
20231105 19:05:04,3.75
20231105 19:05:04,1.88
20231105 19:05:04,0.99
20231105 19:05:04,1.65
20231105 19:05:04,0.21
20231105 19:05:04,0.98
20231105 19:05:04,1.77
20231105 19:05:04,3.11
20231105 19:05:04,2.71
20231105 19:05:04,1.45
20231105 19:05:04,2.74
20231105 19:05:05,3.52
20231105 19:05:05,2.49
20231105 19:05:05,0.31
20231105 19:05:05,1.16
20231105 19:05:05,2.89
20231105 19:05:05,0.6
20231105 19:05:05,3.13
20231105 19:05:05,2.04
20231105 19:05:05,1.01
20231105 19:05:05,7.8
20231105 19:05:05,1.38
20231105 19:05:05,2.47
20231105 19:05:05,4.41
20231105 19:05:05,2.85
20231105 19:05:05,0.4
20231105 19:05:06,0.5
20231105 19:05:06,4.24
20231105 19:05:06,2.27
20231105 19:05:06,2.32
20231105 19:05:06,0.48
20231105 19:05:06,3.9
20231105 19:05:06,0.33
20231105 19:05:06,1.46
20231105 19:05:06,0.41
20231105 19:05:06,2.8
20231105 19:05:06,5.3
20231105 19:05:06,1.04
20231105 19:05:07,4.45
20231105 19:05:07,0.51
20231105 19:05:07,0.65
20231105 19:05:07,0.5
20231105 19:05:07,1.57
20231105 19:05:07,0.55
20231105 19:05:07,3.85
20231105 19:05:07,0.56
20231105 19:05:07,1.1
20231105 19:05:07,2.9
20231105 19:05:07,0.8
20231105 19:05:07,2.19
20231105 19:05:07,1.16
20231105 19:05:07,0.57
20231105 19:05:07,3.09
20231105 19:05:07,2.57
20231105 19:05:07,0.33
20231105 19:05:07,3.11
20231105 19:05:07,1.35
20231105 19:05:08,0.39
20231105 19:05:08,8.03
20231105 19:05:08,0.96
20231105 19:05:08,8.57
20231105 19:05:08,1.09
20231105 19:05:08,0.59
20231105 19:05:08,1.73
20231105 19:05:08,1
20231105 19:05:08,2.66
20231105 19:05:08,1.29
20231105 19:05:08,3.37
20231105 19:05:08,2.67
20231105 19:05:08,1.82
20231105 19:05:08,2.65
20231105 19:05:08,1.04
20231105 19:05:08,8.38
20231105 19:05:08,1.81
20231105 19:05:08,1.36
20231105 19:05:08,2.19
20231105 19:05:08,1.16
20231105 19:05:08,10.03
20231105 19:05:08,1.91
20231105 19:05:09,0.41
20231105 19:05:09,0.72
20231105 19:05:09,4.34
20231105 19:05:09,1.36
20231105 19:05:09,10.16
20231105 19:05:09,3.08
20231105 19:05:09,5.53
20231105 19:05:09,0.81
20231105 19:05:09,2.33
20231105 19:05:09,4.23
20231105 19:05:09,1.3
20231105 19:05:09,1.12
20231105 19:05:09,3.64
20231105 19:05:09,2.08
20231105 19:05:09,0.67
20231105 19:05:09,1.93
20231105 19:05:09,8.08
20231105 19:05:09,5.92
20231105 19:05:09,3.4
20231105 19:05:10,2.2
20231105 19:05:10,3.73
20231105 19:05:10,0.81
20231105 19:05:10,1.92
20231105 19:05:10,1.64
20231105 19:05:10,4.76
20231105 19:05:10,1.11
20231105 19:05:10,5.63
20231105 19:05:10,0.1
20231105 19:05:10,3.44
20231105 19:05:10,0.33
20231105 19:05:10,4.64
20231105 19:05:10,6.56
20231105 19:05:10,1.8
20231105 19:05:10,1.85
20231105 19:05:10,1.79
20231105 19:05:11,1.5
20231105 19:05:11,11.79
20231105 19:05:11,1.03
20231105 19:05:11,1.55
20231105 19:05:11,0.55
20231105 19:05:11,0.36
20231105 19:05:11,1.3
20231105 19:05:11,1.99
20231105 19:05:11,1.22
20231105 19:05:11,6.68
20231105 19:05:11,9.68
20231105 19:05:11,1.65
20231105 19:05:11,1.95
20231105 19:05:11,1.22
20231105 19:05:11,4.71
20231105 19:05:11,2.35
20231105 19:05:11,1.02
20231105 19:05:11,1.13
20231105 19:05:11,5.91
20231105 19:05:12,1.04
20231105 19:05:12,4.23
20231105 19:05:12,2.29
20231105 19:05:12,0.21
20231105 19:05:12,0.84
20231105 19:05:12,19.75
20231105 19:05:12,0.15
20231105 19:05:12,0.8
20231105 19:05:12,2.86
20231105 19:05:12,1.09
20231105 19:05:12,1.28
20231105 19:05:12,1.15
20231105 19:05:12,2.55
20231105 19:05:12,3.73
20231105 19:05:13,1.94
20231105 19:05:13,0.13
20231105 19:05:13,0.5
20231105 19:05:13,1.58
20231105 19:05:13,7.09
20231105 19:05:13,7.95
20231105 19:05:13,1.59
20231105 19:05:13,3.52
20231105 19:05:13,6.51
20231105 19:05:14,0.16
20231105 19:05:14,1.53
20231105 19:05:14,1.77
20231105 19:05:14,0.11
20231105 19:05:14,3.58
20231105 19:05:14,4.4
20231105 19:05:14,0.58
20231105 19:05:14,2.96
20231105 19:05:14,1.65
20231105 19:05:14,0.43
20231105 19:05:14,0.2
20231105 19:05:14,2.13
20231105 19:05:14,4.58
20231105 19:05:14,7.24
20231105 19:05:15,3.14
20231105 19:05:15,9.38
20231105 19:05:15,5.45
20231105 19:05:15,3.15
20231105 19:05:15,1.36
20231105 19:05:15,0.53
20231105 19:05:15,2.08
20231105 19:05:15,5.23
20231105 19:05:15,0.25
20231105 19:05:15,6.29
20231105 19:05:15,2.15
20231105 19:05:15,3.48
20231105 19:05:15,6.54
20231105 19:05:15,0.72
20231105 19:05:16,2.18
20231105 19:05:16,1.49
20231105 19:05:16,2.61
20231105 19:05:16,2.45
20231105 19:05:16,0.94
20231105 19:05:16,0.81
20231105 19:05:16,2.86
20231105 19:05:16,4.4
20231105 19:05:16,0.59
20231105 19:05:16,1.13
20231105 19:05:16,3.79
20231105 19:05:16,2.23
20231105 19:05:16,1.03
20231105 19:05:16,0.99
20231105 19:05:16,0.71
20231105 19:05:16,4.37
20231105 19:05:16,0.52
20231105 19:05:16,1.55
20231105 19:05:16,0.57
20231105 19:05:16,0.46
20231105 19:05:16,1.06
20231105 19:05:16,4.22
20231105 19:05:17,2.88
20231105 19:05:17,3.44
20231105 19:05:17,0.94
20231105 19:05:17,7.25
20231105 19:05:17,2.4
20231105 19:05:17,0.28
20231105 19:05:17,3.43
20231105 19:05:17,4.88
20231105 19:05:17,9.46
20231105 19:05:17,4.44
20231105 19:05:17,0.57
20231105 19:05:17,2.38
20231105 19:05:17,1.9
20231105 19:05:17,0.5
20231105 19:05:17,8.44
20231105 19:05:17,2.07
20231105 19:05:17,0.36
20231105 19:05:17,5.14
20231105 19:05:17,0.28
20231105 19:05:17,0.85
20231105 19:05:17,2.07
20231105 19:05:17,3
20231105 19:05:17,0.9
20231105 19:05:17,7.3
20231105 19:05:18,0.57
20231105 19:05:18,3.31
20231105 19:05:18,0.72
20231105 19:05:18,1.48
20231105 19:05:18,4.53
20231105 19:05:18,2.51
20231105 19:05:18,7.81
20231105 19:05:18,1.56
20231105 19:05:18,0.34
20231105 19:05:18,1.14
20231105 19:05:18,1.59
20231105 19:05:18,1.24
20231105 19:05:18,1.51
20231105 19:05:18,5.58
20231105 19:05:18,3.27
20231105 19:05:19,0.47
20231105 19:05:19,4.19
20231105 19:05:19,2.93
20231105 19:05:19,2.16
20231105 19:05:19,0.87
20231105 19:05:19,4.48
20231105 19:05:19,0.54
20231105 19:05:19,0.69
20231105 19:05:19,0.37
20231105 19:05:19,1.47
20231105 19:05:19,4.03
20231105 19:05:19,1.83
20231105 19:05:19,1.89
20231105 19:05:19,0.65
20231105 19:05:19,0.64
20231105 19:05:19,0.47
20231105 19:05:19,2.68
20231105 19:05:19,0.72
20231105 19:05:19,1.55
20231105 19:05:19,0.49
20231105 19:05:20,2.84
20231105 19:05:20,2.02
20231105 19:05:20,0.92
20231105 19:05:20,0.46
20231105 19:05:20,3.26
20231105 19:05:20,7.41
20231105 19:05:20,1.62
20231105 19:05:20,4.9
20231105 19:05:20,2.86
20231105 19:05:20,1.27
20231105 19:05:20,1.97
20231105 19:05:20,0.63
20231105 19:05:20,0.29
20231105 19:05:20,1.71
20231105 19:05:20,2.03
20231105 19:05:20,0.66
20231105 19:05:20,4.58
20231105 19:05:20,0.61
20231105 19:05:21,0.19
20231105 19:05:21,5.6
20231105 19:05:21,2.2
20231105 19:05:21,2.13
20231105 19:05:21,3.6
20231105 19:05:21,7.58
20231105 19:05:21,0.9
20231105 19:05:21,3.67
20231105 19:05:21,0.6
20231105 19:05:21,1.62
20231105 19:05:21,3.1
20231105 19:05:21,0.53
20231105 19:05:21,0.31
20231105 19:05:21,5.62
20231105 19:05:21,0.24
20231105 19:05:21,1.09
20231105 19:05:21,6.24
20231105 19:05:21,4.38
20231105 19:05:21,0.62
20231105 19:05:21,4.33
20231105 19:05:21,1.39
20231105 19:05:21,0.53
20231105 19:05:21,2.45
20231105 19:05:21,1.21
20231105 19:05:21,1.26
20231105 19:05:22,1.33
20231105 19:05:22,4.52
20231105 19:05:22,1.45
20231105 19:05:22,1.01
20231105 19:05:22,6.3
20231105 19:05:22,0.62
20231105 19:05:22,1.24
20231105 19:05:22,1.42
20231105 19:05:22,1.53
20231105 19:05:22,4.74
20231105 19:05:22,0.53
20231105 19:05:22,1.65
20231105 19:05:22,1.55
20231105 19:05:22,0.92
20231105 19:05:22,1.16
20231105 19:05:23,0.29
20231105 19:05:23,0.16
20231105 19:05:23,2.04
20231105 19:05:23,0.74
20231105 19:05:23,2.57
20231105 19:05:23,4.73
20231105 19:05:23,1.57
20231105 19:05:23,0.55
20231105 19:05:23,0.27
20231105 19:05:23,3.51
20231105 19:05:23,1.71
20231105 19:05:23,0.23
20231105 19:05:23,6.5
20231105 19:05:23,1.14
20231105 19:05:23,3.25
20231105 19:05:23,2.44
20231105 19:05:23,0.95
20231105 19:05:23,0.33
20231105 19:05:23,0.54
20231105 19:05:23,3.58
20231105 19:05:23,0.37
20231105 19:05:23,0.26
20231105 19:05:24,1.04
20231105 19:05:24,0.16
20231105 19:05:24,1.11
20231105 19:05:24,0.62
20231105 19:05:24,4.44
20231105 19:05:24,0.38
20231105 19:05:24,0.14
20231105 19:05:24,2.95
20231105 19:05:24,4.7
20231105 19:05:24,2.8
20231105 19:05:24,2.1
20231105 19:05:24,0.44
20231105 19:05:24,1.25
20231105 19:05:24,0.65
20231105 19:05:24,2.58
20231105 19:05:25,0.86
20231105 19:05:25,5.37
20231105 19:05:25,4.73
20231105 19:05:25,0.55
20231105 19:05:25,2.71
20231105 19:05:25,4.13
20231105 19:05:25,3.82
20231105 19:05:25,2.76
20231105 19:05:25,1.24
20231105 19:05:25,1.44
20231105 19:05:25,5.2
20231105 19:05:25,1.01
20231105 19:05:25,2.68
20231105 19:05:26,1.86
20231105 19:05:26,8.71
20231105 19:05:26,5.55
20231105 19:05:26,0.62
20231105 19:05:26,0.49
20231105 19:05:26,0.53
20231105 19:05:26,4.96
20231105 19:05:26,3.46
20231105 19:05:26,3.64
20231105 19:05:26,1.02
20231105 19:05:26,1.52
20231105 19:05:26,5.34
20231105 19:05:26,3.13
20231105 19:05:26,0.44
20231105 19:05:26,6.1
20231105 19:05:27,1.63
20231105 19:05:27,2.07
20231105 19:05:27,2.34
20231105 19:05:27,0.83
20231105 19:05:27,1.38
20231105 19:05:27,3.33
20231105 19:05:27,2.81
20231105 19:05:27,0.27
20231105 19:05:27,0.58
20231105 19:05:27,0.34
20231105 19:05:27,3.24
20231105 19:05:27,5.1
20231105 19:05:27,0.26
20231105 19:05:27,1.56
20231105 19:05:27,1.4
20231105 19:05:28,7.79
20231105 19:05:28,0.5
20231105 19:05:28,0.79
20231105 19:05:28,2.29
20231105 19:05:28,1.54
20231105 19:05:28,0.4
20231105 19:05:28,0.87
20231105 19:05:28,1.37
20231105 19:05:28,0.77
20231105 19:05:28,4.95
20231105 19:05:28,1.16
20231105 19:05:28,1.76
20231105 19:05:28,0.21
20231105 19:05:29,1.32
20231105 19:05:29,2.32
20231105 19:05:29,2.25
20231105 19:05:29,1.86
20231105 19:05:29,2.35
20231105 19:05:29,2.41
20231105 19:05:29,1.34
20231105 19:05:29,1.96
20231105 19:05:29,8.01
20231105 19:05:29,7.44
20231105 19:05:29,5
20231105 19:05:29,0.86
20231105 19:05:29,0.61
20231105 19:05:29,5.99
20231105 19:05:30,0.68
20231105 19:05:30,2.18
20231105 19:05:30,1.73
20231105 19:05:30,0.59
20231105 19:05:30,4.74
20231105 19:05:30,1.2
20231105 19:05:30,0.7
20231105 19:05:30,0.48
20231105 19:05:30,4.74
20231105 19:05:30,1.44
20231105 19:05:30,0.64
20231105 19:05:30,2.54
20231105 19:05:30,1.56
20231105 19:05:30,4.31
20231105 19:05:30,3.97
20231105 19:05:30,2.37
20231105 19:05:30,3.99
20231105 19:05:30,0.52
20231105 19:05:31,0.48
20231105 19:05:31,2.06
20231105 19:05:31,1.39
20231105 19:05:31,1.37
20231105 19:05:31,1.39
20231105 19:05:31,6.5
20231105 19:05:31,0.2
20231105 19:05:31,0.38
20231105 19:05:31,7.1
20231105 19:05:31,5.29
20231105 19:05:31,5.78
20231105 19:05:31,4.51
20231105 19:05:31,0.99
20231105 19:05:31,0.73
20231105 19:05:31,1.6
20231105 19:05:31,2.39
20231105 19:05:31,3.23
20231105 19:05:31,0.87
20231105 19:05:32,0.43
20231105 19:05:32,4.47
20231105 19:05:32,1.58
20231105 19:05:32,0.59
20231105 19:05:32,2.98
20231105 19:05:32,1.07
20231105 19:05:32,0.28
20231105 19:05:32,0.55
20231105 19:05:32,2.01
20231105 19:05:32,1.3
20231105 19:05:32,1.43
20231105 19:05:32,4.16
20231105 19:05:32,3.43
20231105 19:05:32,5.59
20231105 19:05:33,0.79
20231105 19:05:33,1.49
20231105 19:05:33,0.98
20231105 19:05:33,9.73
20231105 19:05:33,0.64
20231105 19:05:33,3.77
20231105 19:05:33,2.8
20231105 19:05:33,4.27
20231105 19:05:33,5.08
20231105 19:05:33,0.63
20231105 19:05:33,3.15
20231105 19:05:33,0.16
20231105 19:05:33,0.16
20231105 19:05:33,0.3
20231105 19:05:33,1.15
20231105 19:05:33,0.31
20231105 19:05:33,2.06
20231105 19:05:33,0.41
20231105 19:05:33,0.27
20231105 19:05:33,4.81
20231105 19:05:33,8.54
20231105 19:05:33,2.3
20231105 19:05:33,8.38
20231105 19:05:33,3.56
20231105 19:05:33,4.13
20231105 19:05:33,1.74
20231105 19:05:33,0.94
20231105 19:05:34,6.81
20231105 19:05:34,0.33
20231105 19:05:34,0.29
20231105 19:05:34,1.04
20231105 19:05:34,1.78
20231105 19:05:34,0.37
20231105 19:05:34,4.64
20231105 19:05:34,0.72
20231105 19:05:34,0.64
20231105 19:05:34,1.64
20231105 19:05:34,1.22
20231105 19:05:34,3.19
20231105 19:05:34,0.71
20231105 19:05:34,0.74
20231105 19:05:35,7.3
20231105 19:05:35,3.77
20231105 19:05:35,0.83
20231105 19:05:35,1.98
20231105 19:05:35,6.27
20231105 19:05:35,0.52
20231105 19:05:35,2.21
20231105 19:05:35,0.35
20231105 19:05:35,1.9
20231105 19:05:35,2.82
20231105 19:05:35,1.51
20231105 19:05:35,3.33
20231105 19:05:35,0.57
20231105 19:05:35,1.33
20231105 19:05:35,1.41
20231105 19:05:36,3.74
20231105 19:05:36,1.37
20231105 19:05:36,0.28
20231105 19:05:36,0.41
20231105 19:05:36,0.42
20231105 19:05:36,3.76
20231105 19:05:36,4.36
20231105 19:05:36,0.45
20231105 19:05:36,0.3
20231105 19:05:36,1.23
20231105 19:05:36,0.9
20231105 19:05:36,3.62
20231105 19:05:36,1.11
20231105 19:05:36,2.8
20231105 19:05:36,3.66
20231105 19:05:36,1.41
20231105 19:05:36,0.37
20231105 19:05:37,0.99
20231105 19:05:37,0.18
20231105 19:05:37,2.64
20231105 19:05:37,1.45
20231105 19:05:37,0.82
20231105 19:05:37,1.88
20231105 19:05:37,5.8
20231105 19:05:37,3.58
20231105 19:05:37,5.82
20231105 19:05:37,1.07
20231105 19:05:37,0.51
20231105 19:05:37,0.49
20231105 19:05:38,3.73
20231105 19:05:38,0.19
20231105 19:05:38,1.63
20231105 19:05:38,1.62
20231105 19:05:38,1.47
20231105 19:05:38,1.31
20231105 19:05:38,2.32
20231105 19:05:38,1.45
20231105 19:05:38,5.52
20231105 19:05:38,0.15
20231105 19:05:38,0.17
20231105 19:05:38,0.34
20231105 19:05:38,2.89
20231105 19:05:38,2.63
20231105 19:05:39,0.85
20231105 19:05:39,1.38
20231105 19:05:39,0.66
20231105 19:05:39,1.29
20231105 19:05:39,1.3
20231105 19:05:39,4.91
20231105 19:05:39,7.73
20231105 19:05:39,3.73
20231105 19:05:39,0.47
20231105 19:05:39,10.77
20231105 19:05:39,0.57
20231105 19:05:39,4.15
20231105 19:05:39,2.27
20231105 19:05:39,1.47
20231105 19:05:39,1.58
20231105 19:05:39,4.37
20231105 19:05:39,0.56
20231105 19:05:39,3.1
20231105 19:05:39,3.59
20231105 19:05:40,0.65
20231105 19:05:40,8.51
20231105 19:05:40,4.07
20231105 19:05:40,6.66
20231105 19:05:40,4.23
20231105 19:05:40,0.99
20231105 19:05:40,6.77
20231105 19:05:40,3.5
20231105 19:05:40,1.28
20231105 19:05:40,2.55
20231105 19:05:40,0.44
20231105 19:05:40,0.31
20231105 19:05:40,1.97
20231105 19:05:41,3.27
20231105 19:05:41,1.02
20231105 19:05:41,2.79
20231105 19:05:41,0.25
20231105 19:05:41,3.97
20231105 19:05:41,0.39
20231105 19:05:41,0.51
20231105 19:05:41,0.7
20231105 19:05:41,2.24
20231105 19:05:41,0.48
20231105 19:05:41,2.41
20231105 19:05:41,2.24
20231105 19:05:41,1.02
20231105 19:05:41,1.49
20231105 19:05:41,0.16
20231105 19:05:41,1.09
20231105 19:05:41,4.02
20231105 19:05:42,2.18
20231105 19:05:42,1.08
20231105 19:05:42,2.68
20231105 19:05:42,2.17
20231105 19:05:42,0.79
20231105 19:05:42,0.28
20231105 19:05:42,0.5
20231105 19:05:42,1.48
20231105 19:05:42,0.75
20231105 19:05:42,0.61
20231105 19:05:42,4.19
20231105 19:05:42,0.85
20231105 19:05:42,1.88
20231105 19:05:42,1.65
20231105 19:05:42,2.32
20231105 19:05:42,2.62
20231105 19:05:42,3.95
20231105 19:05:42,2.43
20231105 19:05:42,2.88
20231105 19:05:42,0.34
20231105 19:05:42,0.17
20231105 19:05:42,0.5
20231105 19:05:42,1.5
20231105 19:05:42,0.32
20231105 19:05:43,3.19
20231105 19:05:43,1.33
20231105 19:05:43,3.32
20231105 19:05:43,1.09
20231105 19:05:43,6.22
20231105 19:05:43,6.04
20231105 19:05:43,0.29
20231105 19:05:43,0.36
20231105 19:05:43,0.25
20231105 19:05:43,1.76
20231105 19:05:43,1.48
20231105 19:05:43,7.82
20231105 19:05:43,0.11
20231105 19:05:43,3.74
20231105 19:05:43,0.14
20231105 19:05:43,2.32
20231105 19:05:43,6.09
20231105 19:05:43,7.02
20231105 19:05:43,1.53
20231105 19:05:43,0.6
20231105 19:05:43,0.1
20231105 19:05:43,0.8
20231105 19:05:43,1.97
20231105 19:05:44,3.39
20231105 19:05:44,2.84
20231105 19:05:44,1.03
20231105 19:05:44,1.9
20231105 19:05:44,7.98
20231105 19:05:44,0.8
20231105 19:05:44,1.51
20231105 19:05:44,3.28
20231105 19:05:45,3.14
20231105 19:05:45,0.47
20231105 19:05:45,0.9
20231105 19:05:45,0.98
20231105 19:05:45,5.11
20231105 19:05:45,3.04
20231105 19:05:45,5.56
20231105 19:05:45,0.38
20231105 19:05:45,0.98
20231105 19:05:45,0.43
20231105 19:05:45,0.66
20231105 19:05:45,10.12
20231105 19:05:45,3.26
20231105 19:05:45,0.16
20231105 19:05:45,2.63
20231105 19:05:45,3.08
20231105 19:05:45,0.68
20231105 19:05:45,2.78
20231105 19:05:45,0.27
20231105 19:05:46,2.28
20231105 19:05:46,2.89
20231105 19:05:46,4.12
20231105 19:05:46,1.23
20231105 19:05:46,4.66
20231105 19:05:46,0.95
20231105 19:05:46,3.87
20231105 19:05:46,0.78
20231105 19:05:46,2.11
20231105 19:05:46,1.58
20231105 19:05:46,0.75
20231105 19:05:46,3.04
20231105 19:05:46,1.03
20231105 19:05:46,1.39
20231105 19:05:46,2.13
20231105 19:05:46,0.76
20231105 19:05:47,2.05
20231105 19:05:47,0.28
20231105 19:05:47,2.18
20231105 19:05:47,1.22
20231105 19:05:47,0.44
20231105 19:05:47,1.51
20231105 19:05:47,2.21
20231105 19:05:47,0.65
20231105 19:05:47,2.21
20231105 19:05:47,2.71
20231105 19:05:47,3.03
20231105 19:05:47,0.29
20231105 19:05:47,1.61
20231105 19:05:47,1.97
20231105 19:05:47,6.22
20231105 19:05:47,1.82
20231105 19:05:47,2.05
20231105 19:05:47,0.46
20231105 19:05:47,2.94
20231105 19:05:47,3.47
20231105 19:05:47,1.59
20231105 19:05:47,3.86
20231105 19:05:47,2.1
20231105 19:05:47,1.55
20231105 19:05:47,3.84
20231105 19:05:48,0.95
20231105 19:05:48,1.21
20231105 19:05:48,4.61
20231105 19:05:48,0.57
20231105 19:05:48,2.46
20231105 19:05:48,2.14
20231105 19:05:48,1.44
20231105 19:05:48,0.22
20231105 19:05:48,0.71
20231105 19:05:48,0.9
20231105 19:05:48,0.32
20231105 19:05:48,0.45
20231105 19:05:48,6.36
20231105 19:05:48,0.73
20231105 19:05:48,1.85
20231105 19:05:48,4.95
20231105 19:05:48,12.53
20231105 19:05:48,1.19
20231105 19:05:48,3.82
20231105 19:05:48,4.01
20231105 19:05:48,0.36
20231105 19:05:48,2.03
20231105 19:05:48,0.13
20231105 19:05:48,3.18
20231105 19:05:48,3.8
20231105 19:05:49,1.18
20231105 19:05:49,3.98
20231105 19:05:49,1.6
20231105 19:05:49,6.52
20231105 19:05:49,2.69
20231105 19:05:49,0.5
20231105 19:05:49,0.76
20231105 19:05:49,0.11
20231105 19:05:49,6.02
20231105 19:05:49,3.03
20231105 19:05:49,6.95
20231105 19:05:49,7.67
20231105 19:05:49,2.81
20231105 19:05:49,2.6
20231105 19:05:49,8.72
20231105 19:05:49,6.36
20231105 19:05:49,1.52
20231105 19:05:49,0.52
20231105 19:05:49,5.54
20231105 19:05:49,3.76
20231105 19:05:49,0.83
20231105 19:05:49,0.35
20231105 19:05:49,2.25
20231105 19:05:49,0.65
20231105 19:05:50,1.84
20231105 19:05:50,1.7
20231105 19:05:50,7.45
20231105 19:05:50,2.73
20231105 19:05:50,1.71
20231105 19:05:50,0.33
20231105 19:05:50,1.23
20231105 19:05:50,3.13
20231105 19:05:50,2.46
20231105 19:05:50,2.78
20231105 19:05:50,0.6
20231105 19:05:50,0.89
20231105 19:05:50,1.36
20231105 19:05:50,1.03
20231105 19:05:50,1.19
20231105 19:05:50,1.82
20231105 19:05:50,3.91
20231105 19:05:50,0.94
20231105 19:05:50,0.46
20231105 19:05:50,0.61
20231105 19:05:50,4.64
20231105 19:05:50,0.66
20231105 19:05:50,3.22
20231105 19:05:50,1.87
20231105 19:05:51,0.63
20231105 19:05:51,9.73
20231105 19:05:51,2.01
20231105 19:05:51,4.23
20231105 19:05:51,4.26
20231105 19:05:51,3.63
20231105 19:05:51,0.32
20231105 19:05:51,1.41
20231105 19:05:51,4.37
20231105 19:05:51,0.6
20231105 19:05:51,0.81
20231105 19:05:51,1.47
20231105 19:05:51,0.89
20231105 19:05:51,0.71
20231105 19:05:51,2.91
20231105 19:05:51,1.49
20231105 19:05:51,0.56
20231105 19:05:51,3.28
20231105 19:05:51,0.35
20231105 19:05:52,0.77
20231105 19:05:52,0.94
20231105 19:05:52,2.33
20231105 19:05:52,0.12
20231105 19:05:52,0.34
20231105 19:05:52,9.21
20231105 19:05:52,0.86
20231105 19:05:52,0.55
20231105 19:05:52,2.14
20231105 19:05:52,2.19
20231105 19:05:52,1.91
20231105 19:05:52,4.82
20231105 19:05:52,1
20231105 19:05:52,1.98
20231105 19:05:52,1.26
20231105 19:05:52,0.59
20231105 19:05:52,1.93
20231105 19:05:52,1.22
20231105 19:05:52,4.43
20231105 19:05:52,3.85
20231105 19:05:52,0.77
20231105 19:05:52,0.13
20231105 19:05:53,0.9
20231105 19:05:53,3.81
20231105 19:05:53,3.03
20231105 19:05:53,0.34
20231105 19:05:53,1.46
20231105 19:05:53,1.46
20231105 19:05:53,0.87
20231105 19:05:53,0.53
20231105 19:05:53,4.71
20231105 19:05:53,12.8
20231105 19:05:53,0.52
20231105 19:05:53,4.64
20231105 19:05:53,0.2
20231105 19:05:53,1.6
20231105 19:05:53,0.97
20231105 19:05:53,0.44
20231105 19:05:53,3.16
20231105 19:05:53,4.13
20231105 19:05:53,3.52
20231105 19:05:53,7.2
20231105 19:05:53,7.95
20231105 19:05:53,0.16
20231105 19:05:53,0.52
20231105 19:05:53,11.31
20231105 19:05:53,0.64
20231105 19:05:53,2.91
20231105 19:05:53,4.08
20231105 19:05:54,2.13
20231105 19:05:54,0.98
20231105 19:05:54,5.02
20231105 19:05:54,0.18
20231105 19:05:54,0.44
20231105 19:05:54,1.71
20231105 19:05:54,0.24
20231105 19:05:54,1.22
20231105 19:05:54,1.8
20231105 19:05:54,2.97
20231105 19:05:54,0.98
20231105 19:05:54,8.47
20231105 19:05:54,3.2
20231105 19:05:54,1.96
20231105 19:05:54,1.13
20231105 19:05:54,1.7
20231105 19:05:54,2.2
20231105 19:05:55,1.48
20231105 19:05:55,0.47
20231105 19:05:55,0.46
20231105 19:05:55,4.09
20231105 19:05:55,2.87
20231105 19:05:55,3.23
20231105 19:05:55,2.23
20231105 19:05:55,0.73
20231105 19:05:55,1.53
20231105 19:05:55,2.16
20231105 19:05:55,3.32
20231105 19:05:55,0.85
20231105 19:05:55,1.05
20231105 19:05:55,0.22
20231105 19:05:55,1.23
20231105 19:05:55,1.12
20231105 19:05:55,1.57
20231105 19:05:55,0.89
20231105 19:05:56,4.62
20231105 19:05:56,0.61
20231105 19:05:56,1.38
